# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376742048207	5	0	1
1785376742049207	3	0	1
1785376742050208	3	0	1
1785376742051207	3	0	1
1785376742052207	3	0	1
1785376742053206	3	0	1
1785376742054206	3	0	1
1785376742055206	3	0	1
1785376742056207	2	0	1
1785376742057209	3	0	1
1785376742058207	5	0	1
1785376742059208	2	0	1
1785376742060208	3	0	1
1785376742061207	2	0	1
1785376742062209	3	0	1
1785376742063207	3	1	1
1785376742064206	2	0	1
1785376742065208	3	0	1
1785376742066207	2	0	1
1785376742067207	2	0	1
1785376742068208	3	0	1
1785376742069207	2	0	1
1785376742070207	3	0	1
1785376742071206	2	0	1
1785376742072206	2	1	1
1785376742073208	2	0	1
1785376742074207	2	0	1
1785376742075207	2	0	1
1785376742076206	2	0	1
1785376742077208	2	0	1
1785376742078207	2	0	1
1785376742079207	1	0	1
1785376742080207	2	1	1
1785376742081206	1	0	1
1785376742082208	2	0	1
1785376742083206	2	0	1
1785376742084209	1	0	1
1785376742085207	1	0	1
1785376742086206	1	0	1
1785376742087206	3	1	1
1785376742088207	1	0	1
1785376742089208	1	0	1
1785376742090208	1	0	1
1785376742091207	1	0	1
1785376742092207	0	1	1
1785376742093206	1	0	1
1785376742094206	1	0	1
1785376742095208	1	0	1
1785376742097208	1	0	1
1785376742098208	0	1	1
1785376742099208	1	0	1
1785376742101207	1	0	1
1785376742105207	0	1	1
1785376742107208	1	0	1
1785376742119208	0	1	1
1785376742123208	-1	0	1
1785376742124208	0	1	1
1785376742126208	-1	0	1
1785376742128208	-1	1	1
1785376742130208	-1	0	1
1785376742131208	-1	0	1
1785376742132207	0	1	1
1785376742133207	-1	0	1
1785376742134209	-1	1	1
1785376742135209	-1	0	1
1785376742136208	-1	0	1
1785376742137208	-1	1	1
1785376742138208	-2	0	1
1785376742139210	-1	0	1
1785376742140209	-1	1	1
1785376742141207	-1	0	1
1785376742142209	-2	0	1
1785376742143207	-1	1	1
1785376742144208	-1	0	1
1785376742145209	-2	1	1
1785376742146208	-2	0	1
1785376742147207	-1	2	1
1785376742148208	-2	0	1
1785376742149207	-2	0	1
1785376742150207	-1	1	1
1785376742151209	-2	0	1
1785376742152208	-2	1	1
1785376742153207	-2	0	1
1785376742154207	-2	1	1
1785376742155207	-2	0	1
1785376742156209	-2	0	1
1785376742157209	-4	1	1
1785376742158208	-2	0	1
1785376742159208	-2	0	1
1785376742160208	-3	1	1
1785376742161208	-2	0	1
1785376742162209	-2	0	1
1785376742163209	-3	1	1
1785376742164208	-2	0	1
1785376742165208	-3	0	1
1785376742166208	-3	1	1
1785376742167210	-2	0	1
1785376742168209	-4	0	1
1785376742169209	-3	1	1
1785376742170208	-2	0	1
1785376742171209	-3	0	1
1785376742172208	-3	0	1
1785376742173209	-2	0	1
1785376742174208	-3	1	1
1785376742175208	-4	0	1
1785376742176208	-2	0	1
1785376742177207	-3	0	1
1785376742178210	-3	0	1
1785376742179209	-4	1	1
1785376742180208	-3	0	1
1785376742181209	-3	0	1
1785376742182208	-3	0	1
1785376742183208	-3	1	1
1785376742184209	-3	0	1
1785376742185208	-3	0	1
1785376742186208	-3	0	1
1785376742187208	-3	0	1
1785376742188208	-3	1	1
1785376742189208	-4	0	1
1785376742190209	-4	0	1
1785376742191208	-3	0	1
1785376742192208	-3	1	1
1785376742193208	-3	0	1
1785376742194208	-3	0	1
1785376742195210	-3	0	1
