# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376805171857	-1	0	0
1785376805172860	0	-1	0
1785376805173858	0	-1	0
1785376805175857	0	-1	0
1785376805176859	0	-1	0
1785376805178858	0	-1	0
1785376805179859	-1	-1	0
1785376805181857	0	-1	0
1785376805183859	0	-1	0
1785376805184858	0	-1	0
1785376805186859	0	-1	0
1785376805187858	0	-1	0
1785376805189860	-1	-1	0
1785376805190858	0	-1	0
1785376805192857	0	-1	0
1785376805194860	0	-1	0
1785376805195858	0	-1	0
1785376805197858	0	-1	0
1785376805198857	0	-1	0
1785376805199857	-1	0	0
1785376805200860	0	-1	0
